country,sex,age_group,year,long_term_unemployed_thousands
cze,m,adult,2012,57.612998962402344
cze,f,total,2012,84.91799926757812
cze,f,youth,2012,8.418000221252441
cze,f,adult,2012,76.4990005493164
cze,mf,total,2013,165.80799865722656
cze,mf,youth,2013,22.854000091552734
cze,mf,adult,2013,142.95399475097656
cze,m,total,2013,75.87999725341797
cze,m,youth,2013,13.666000366210938
cze,m,adult,2013,62.2140007019043
cze,f,total,2013,89.9280014038086
cze,f,youth,2013,9.187999725341797
cze,f,adult,2013,80.73999786376953
cze,mf,total,2014,144.09800720214844
cze,mf,youth,2014,16.16200065612793
cze,mf,adult,2014,127.93599700927734
cze,m,total,2014,68.03600311279297
cze,m,youth,2014,10.736000061035156
cze,m,adult,2014,57.29999923706055
cze,f,total,2014,76.06199645996094
cze,f,youth,2014,5.426000118255615
cze,f,adult,2014,70.63600158691406
dnk,mf,total,1983,112.80000305175781
dnk,mf,youth,1983,35.5
dnk,mf,adult,1983,77.30000305175781
dnk,m,total,1983,51.599998474121094
dnk,m,youth,1983,15.0
dnk,m,adult,1983,36.599998474121094
dnk,f,total,1983,61.20000076293945
dnk,f,youth,1983,20.5
dnk,f,adult,1983,40.70000076293945
dnk,mf,total,1984,77.5
dnk,mf,youth,1984,22.299999237060547
dnk,mf,adult,1984,55.20000076293945
dnk,m,total,1984,34.70000076293945
dnk,m,youth,1984,10.199999809265137
dnk,m,adult,1984,24.5
dnk,f,total,1984,42.79999923706055
dnk,f,youth,1984,12.100000381469727
dnk,f,adult,1984,30.700000762939453
dnk,mf,total,1985,73.0999984741211
dnk,mf,youth,1985,19.5
dnk,mf,adult,1985,53.599998474121094
dnk,m,total,1985,31.399999618530273
dnk,m,youth,1985,8.699999809265137
dnk,m,adult,1985,22.700000762939453
dnk,f,total,1985,41.70000076293945
dnk,f,youth,1985,10.800000190734863
dnk,f,adult,1985,30.899999618530273
dnk,mf,total,1986,46.599998474121094
dnk,mf,youth,1986,8.399999618530273
dnk,mf,adult,1986,38.20000076293945
dnk,m,total,1986,16.299999237060547
dnk,m,youth,1986,4.099999904632568
dnk,m,adult,1986,12.199999809265137
dnk,f,total,1986,30.299999237060547
dnk,f,youth,1986,4.300000190734863
dnk,f,adult,1986,26.0
dnk,mf,total,1987,41.099998474121094
dnk,mf,youth,1987,8.800000190734863
dnk,mf,adult,1987,32.29999923706055
dnk,m,total,1987,15.199999809265137
dnk,m,youth,1987,4.900000095367432
dnk,m,adult,1987,10.300000190734863
dnk,f,total,1987,25.899999618530273
dnk,f,youth,1987,3.9000000953674316
dnk,f,adult,1987,22.0
dnk,mf,total,1988,44.400001525878906
dnk,mf,youth,1988,8.0
dnk,mf,adult,1988,36.400001525878906
dnk,m,total,1988,19.299999237060547
dnk,m,youth,1988,4.400000095367432
dnk,m,adult,1988,14.899999618530273
dnk,f,total,1988,25.100000381469727
dnk,f,youth,1988,3.5999999046325684
dnk,f,adult,1988,21.5
dnk,mf,total,1989,49.70000076293945
dnk,mf,youth,1989,7.699999809265137
dnk,mf,adult,1989,42.0
dnk,m,total,1989,21.200000762939453
dnk,m,youth,1989,3.799999952316284
dnk,m,adult,1989,17.399999618530273
dnk,f,total,1989,28.5
dnk,f,youth,1989,3.9000000953674316
dnk,f,adult,1989,24.600000381469727
dnk,mf,total,1990,71.0
dnk,mf,youth,1990,12.800000190734863
dnk,mf,adult,1990,58.20000076293945
dnk,m,total,1990,33.599998474121094
dnk,m,youth,1990,6.800000190734863
dnk,m,adult,1990,26.799999237060547
dnk,f,total,1990,37.400001525878906
dnk,f,youth,1990,6.0
dnk,f,adult,1990,31.399999618530273
dnk,mf,total,1991,82.9000015258789
dnk,mf,youth,1991,11.699999809265137
dnk,mf,adult,1991,71.19999694824219
dnk,m,total,1991,36.5
dnk,m,youth,1991,5.300000190734863
dnk,m,adult,1991,31.200000762939453
dnk,f,total,1991,46.400001525878906
dnk,f,youth,1991,6.400000095367432
dnk,f,adult,1991,40.0
dnk,mf,total,1992,70.4000015258789
dnk,mf,youth,1992,7.599999904632568
dnk,mf,adult,1992,62.79999923706055
dnk,m,total,1992,32.099998474121094
dnk,m,youth,1992,3.5999999046325684
dnk,m,adult,1992,28.5
dnk,f,total,1992,38.29999923706055
dnk,f,youth,1992,4.0
dnk,f,adult,1992,34.29999923706055
dnk,mf,total,1993,77.0999984741211
dnk,mf,youth,1993,9.100000381469727
dnk,mf,adult,1993,68.0
dnk,m,total,1993,37.099998474121094
dnk,m,youth,1993,4.5
dnk,m,adult,1993,32.599998474121094
dnk,f,total,1993,40.0
dnk,f,youth,1993,4.599999904632568
dnk,f,adult,1993,35.400001525878906
dnk,mf,total,1994,71.22699737548828
dnk,mf,youth,1994,7.081999778747559
dnk,mf,adult,1994,64.1449966430664
dnk,m,total,1994,34.06399917602539
dnk,m,youth,1994,3.950000047683716
dnk,m,adult,1994,30.11400032043457
dnk,f,total,1994,37.16299819946289
dnk,f,youth,1994,3.131999969482422
dnk,f,adult,1994,34.03099822998047
dnk,mf,total,1995,54.582000732421875
dnk,mf,youth,1995,4.666999816894531
dnk,mf,adult,1995,49.915000915527344
dnk,m,total,1995,27.275999069213867
dnk,m,youth,1995,1.9299999475479126
dnk,m,adult,1995,25.344999313354492
dnk,f,total,1995,27.30699920654297
dnk,f,youth,1995,2.736999988555908
dnk,f,adult,1995,24.56999969482422
dnk,mf,total,1996,50.99700164794922
dnk,mf,youth,1996,5.5329999923706055
dnk,mf,adult,1996,45.4640007019043
dnk,m,total,1996,23.7810001373291
dnk,m,youth,1996,2.931999921798706
dnk,m,adult,1996,20.849000930786133
dnk,f,total,1996,27.21500015258789
dnk,f,youth,1996,2.6010000705718994
dnk,f,adult,1996,24.614999771118164
dnk,mf,total,1997,41.178001403808594
dnk,mf,youth,1997,3.2839999198913574
dnk,mf,adult,1997,37.893001556396484
dnk,m,total,1997,17.93400001525879
dnk,m,youth,1997,1.5800000429153442
dnk,m,adult,1997,16.354000091552734
dnk,f,total,1997,23.243000030517578
dnk,f,youth,1997,1.7039999961853027
dnk,f,adult,1997,21.538999557495117
dnk,mf,total,1998,37.97999954223633
dnk,mf,youth,1998,2.5950000286102295
dnk,mf,adult,1998,35.3849983215332
dnk,m,total,1998,13.734999656677246
dnk,m,youth,1998,0.4009999930858612
dnk,m,adult,1998,13.333999633789062
dnk,f,total,1998,24.2450008392334
dnk,f,youth,1998,2.193000078201294
dnk,f,adult,1998,22.051000595092773
dnk,mf,total,1999,29.801000595092773
dnk,mf,youth,1999,2.5480000972747803
dnk,mf,adult,1999,27.253000259399414
dnk,m,total,1999,14.282999992370605
dnk,m,youth,1999,1.3209999799728394
dnk,m,adult,1999,12.961999893188477
dnk,f,total,1999,15.517999649047852
dnk,f,youth,1999,1.2269999980926514
dnk,f,adult,1999,14.291999816894531
dnk,mf,total,2000,28.53700065612793
dnk,mf,youth,2000,0.6150000095367432
dnk,mf,adult,2000,27.922000885009766
dnk,m,total,2000,12.904999732971191
dnk,m,youth,2000,0.1459999978542328
dnk,m,adult,2000,12.758999824523926
dnk,f,total,2000,15.631999969482422
dnk,f,youth,2000,0.4690000116825104
dnk,f,adult,2000,15.163000106811523
dnk,mf,total,2001,25.841999053955078
dnk,mf,youth,2001,1.7369999885559082
dnk,mf,adult,2001,24.104999542236328
dnk,m,total,2001,11.928999900817871
dnk,m,youth,2001,1.187000036239624
dnk,m,adult,2001,10.743000030517578
dnk,f,total,2001,13.911999702453613
dnk,f,youth,2001,0.550000011920929
dnk,f,adult,2001,13.362000465393066
dnk,mf,total,2002,24.8799991607666
dnk,mf,youth,2002,1.3109999895095825
dnk,mf,adult,2002,23.569000244140625
dnk,m,total,2002,11.192000389099121
dnk,m,youth,2002,0.8370000123977661
dnk,m,adult,2002,10.354000091552734
dnk,f,total,2002,13.689000129699707
dnk,f,youth,2002,0.4740000069141388
dnk,f,adult,2002,13.21399974822998
dnk,mf,total,2003,31.434999465942383
dnk,mf,youth,2003,1.940000057220459
dnk,mf,adult,2003,29.4950008392334
dnk,m,total,2003,17.791000366210938
dnk,m,youth,2003,1.7389999628067017
dnk,m,adult,2003,16.052000045776367
dnk,f,total,2003,13.642999649047852
dnk,f,youth,2003,0.20100000500679016
dnk,f,adult,2003,13.442999839782715
dnk,mf,total,2004,34.0629997253418
dnk,mf,youth,2004,1.347000002861023
dnk,mf,adult,2004,32.715999603271484
dnk,m,total,2004,16.299999237060547
dnk,m,youth,2004,0.7360000014305115
dnk,m,adult,2004,15.564000129699707
dnk,f,total,2004,17.76300048828125
dnk,f,youth,2004,0.6110000014305115
dnk,f,adult,2004,17.152000427246094
dnk,mf,total,2005,32.6349983215332
dnk,mf,youth,2005,1.5679999589920044
dnk,mf,adult,2005,31.06599998474121
dnk,m,total,2005,16.391000747680664
dnk,m,youth,2005,1.0290000438690186
dnk,m,adult,2005,15.362000465393066
dnk,f,total,2005,16.243999481201172
dnk,f,youth,2005,0.5389999747276306
dnk,f,adult,2005,15.704999923706055
dnk,mf,total,2006,23.60700035095215
dnk,mf,youth,2006,1.5260000228881836
dnk,mf,adult,2006,22.079999923706055
dnk,m,total,2006,10.699000358581543
dnk,m,youth,2006,0.968999981880188
dnk,m,adult,2006,9.729999542236328
dnk,f,total,2006,12.906999588012695
dnk,f,youth,2006,0.5569999814033508
dnk,f,adult,2006,12.350000381469727
dnk,mf,total,2007,17.83799934387207
dnk,mf,youth,2007,1.3730000257492065
dnk,mf,adult,2007,16.46500015258789
dnk,m,total,2007,8.319000244140625
dnk,m,youth,2007,0.5720000267028809
dnk,m,adult,2007,7.747000217437744
dnk,f,total,2007,9.519000053405762
dnk,f,youth,2007,0.8009999990463257
dnk,f,adult,2007,8.718000411987305
dnk,mf,total,2008,13.654000282287598
dnk,mf,youth,2008,1.2100000381469727
dnk,mf,adult,2008,12.442999839782715
dnk,m,total,2008,7.052000045776367
dnk,m,youth,2008,0.6359999775886536
dnk,m,adult,2008,6.415999889373779
dnk,f,total,2008,6.60099983215332
dnk,f,youth,2008,0.5740000009536743
dnk,f,adult,2008,6.0269999504089355
dnk,mf,total,2009,16.812000274658203
dnk,mf,youth,2009,1.972000002861023
dnk,mf,adult,2009,14.84000015258789
dnk,m,total,2009,9.604000091552734
dnk,m,youth,2009,1.1490000486373901
dnk,m,adult,2009,8.454999923706055
dnk,f,total,2009,7.208000183105469
dnk,f,youth,2009,0.8230000138282776
dnk,f,adult,2009,6.385000228881836
dnk,mf,total,2010,44.084999084472656
dnk,mf,youth,2010,4.059999942779541
dnk,mf,adult,2010,40.025001525878906
dnk,m,total,2010,28.211000442504883
dnk,m,youth,2010,2.325000047683716
dnk,m,adult,2010,25.886999130249023
dnk,f,total,2010,15.87399959564209
dnk,f,youth,2010,1.7350000143051147
dnk,f,adult,2010,14.137999534606934
dnk,mf,total,2011,53.948001861572266
dnk,mf,youth,2011,6.534999847412109
dnk,mf,adult,2011,47.41299819946289
dnk,m,total,2011,30.915000915527344
dnk,m,youth,2011,3.7320001125335693
dnk,m,adult,2011,27.183000564575195
dnk,f,total,2011,23.033000946044922
dnk,f,youth,2011,2.802999973297119
dnk,f,adult,2011,20.229999542236328
dnk,mf,total,2012,61.30799865722656
dnk,mf,youth,2012,5.676000118255615
dnk,mf,adult,2012,55.63199996948242
dnk,m,total,2012,32.62699890136719
dnk,m,youth,2012,3.056999921798706
dnk,m,adult,2012,29.56999969482422
dnk,f,total,2012,28.680999755859375
dnk,f,youth,2012,2.61899995803833
dnk,f,adult,2012,26.062000274658203
dnk,mf,total,2013,51.494998931884766
dnk,mf,youth,2013,5.763000011444092
dnk,mf,adult,2013,45.731998443603516
dnk,m,total,2013,23.927000045776367
dnk,m,youth,2013,2.934999942779541
dnk,m,adult,2013,20.990999221801758
dnk,f,total,2013,27.56800079345703
dnk,f,youth,2013,2.828000068664551
dnk,f,adult,2013,24.739999771118164
dnk,mf,total,2014,48.17599868774414
dnk,mf,youth,2014,4.940000057220459
dnk,mf,adult,2014,43.23500061035156
dnk,m,total,2014,25.295000076293945
dnk,m,youth,2014,2.5769999027252197
dnk,m,adult,2014,22.718000411987305
dnk,f,total,2014,22.881000518798828
dnk,f,youth,2014,2.36299991607666
dnk,f,adult,2014,20.517000198364258
dma,mf,total,1997,3.4000000953674316
dma,m,total,1997,1.399999976158142
dma,f,total,1997,2.0
dom,mf,total,2009,133.26100158691406
dom,mf,youth,2009,24.117000579833984
dom,mf,adult,2009,109.14399719238281
dom,m,total,2009,41.861000061035156
dom,m,youth,2009,8.649999618530273
dom,m,adult,2009,33.21099853515625
dom,f,total,2009,91.4000015258789
dom,f,youth,2009,15.467000007629395
dom,f,adult,2009,75.93299865722656
dom,mf,total,2010,140.91900634765625
dom,mf,youth,2010,26.29800033569336
dom,mf,adult,2010,114.62100219726562
dom,m,total,2010,50.23500061035156
dom,m,youth,2010,10.47700023651123
dom,m,adult,2010,39.757999420166016
dom,f,total,2010,90.68399810791016
dom,f,youth,2010,15.821000099182129
dom,f,adult,2010,74.86299896240234
dom,mf,total,2011,145.1280059814453
dom,mf,youth,2011,24.9950008392334
dom,mf,adult,2011,120.13300323486328
dom,m,total,2011,56.89899826049805
dom,m,youth,2011,11.23900032043457
dom,m,adult,2011,45.65999984741211
dom,f,total,2011,88.22899627685547
dom,f,youth,2011,13.755999565124512
dom,f,adult,2011,74.4729995727539
dom,mf,total,2012,159.96200561523438
dom,mf,youth,2012,30.608999252319336
dom,mf,adult,2012,129.35299682617188
dom,m,total,2012,48.26499938964844
dom,m,youth,2012,10.104000091552734
dom,m,adult,2012,38.1609992980957
dom,f,total,2012,111.6969985961914
dom,f,youth,2012,20.5049991607666
dom,f,adult,2012,91.19200134277344
ecu,mf,total,2009,59.345001220703125
ecu,mf,youth,2009,11.994000434875488
ecu,mf,adult,2009,47.35100173950195
ecu,m,total,2009,24.645000457763672
ecu,m,youth,2009,4.625999927520752
ecu,m,adult,2009,20.018999099731445
ecu,f,total,2009,34.69900131225586
ecu,f,youth,2009,7.367000102996826
ecu,f,adult,2009,27.332000732421875
ecu,mf,total,2010,121.19100189208984
ecu,mf,youth,2010,34.29899978637695
ecu,mf,adult,2010,86.89199829101562
ecu,m,total,2010,55.37200164794922
ecu,m,youth,2010,17.844999313354492
ecu,m,adult,2010,37.527000427246094
ecu,f,total,2010,65.81800079345703
ecu,f,youth,2010,16.45400047302246
ecu,f,adult,2010,49.36399841308594
ecu,mf,total,2011,9.317999839782715
ecu,mf,youth,2011,3.069999933242798
ecu,mf,adult,2011,6.248000144958496
ecu,m,total,2011,3.058000087738037
ecu,m,youth,2011,1.6100000143051147
ecu,m,adult,2011,1.4479999542236328
ecu,f,total,2011,6.258999824523926
ecu,f,youth,2011,1.4589999914169312
ecu,f,adult,2011,4.800000190734863
ecu,mf,total,2012,10.279000282287598
ecu,mf,youth,2012,3.5480000972747803
ecu,mf,adult,2012,6.730999946594238
ecu,m,total,2012,4.090000152587891
ecu,m,youth,2012,1.6119999885559082
ecu,m,adult,2012,2.4779999256134033
ecu,f,total,2012,6.190999984741211
ecu,f,youth,2012,1.937000036239624
ecu,f,adult,2012,4.254000186920166
ecu,mf,total,2013,11.02400016784668
ecu,mf,youth,2013,3.319999933242798
ecu,mf,adult,2013,7.703999996185303
ecu,m,total,2013,5.889999866485596
ecu,m,youth,2013,1.215000033378601
ecu,m,adult,2013,4.675000190734863
ecu,f,total,2013,5.133999824523926
ecu,f,youth,2013,2.1050000190734863
ecu,f,adult,2013,3.0290000438690186
egy,mf,total,2009,1987.699951171875
egy,mf,youth,2009,1253.199951171875
egy,mf,adult,2009,734.5
egy,m,total,2009,848.7000122070312
egy,m,youth,2009,568.4000244140625
egy,m,adult,2009,280.29998779296875
egy,f,total,2009,1139.0
egy,f,youth,2009,684.7999877929688
egy,f,adult,2009,454.20001220703125
egy,mf,total,2010,1974.9000244140625
egy,mf,youth,2010,1105.5999755859375
egy,mf,adult,2010,869.2999877929688
egy,m,total,2010,785.0999755859375
egy,m,youth,2010,481.70001220703125
egy,m,adult,2010,303.3999938964844
egy,f,total,2010,1189.800048828125
egy,f,youth,2010,623.9000244140625
egy,f,adult,2010,565.9000244140625
egy,mf,total,2011,2134.14697265625
egy,mf,youth,2011,1108.8929443359375
egy,mf,adult,2011,1025.2540283203125
egy,m,total,2011,1014.7319946289062
egy,m,youth,2011,577.3629760742188
egy,m,adult,2011,437.3689880371094
egy,f,total,2011,1119.416015625
egy,f,youth,2011,531.530029296875
egy,f,adult,2011,587.885986328125
egy,mf,total,2012,3037.492919921875
egy,mf,youth,2012,1567.822998046875
egy,mf,adult,2012,1469.6700439453125
egy,m,total,2012,1685.3759765625
egy,m,youth,2012,997.9290161132812
egy,m,adult,2012,687.447021484375
egy,f,total,2012,1352.1190185546875
egy,f,youth,2012,569.8939819335938
egy,f,adult,2012,782.2249755859375
egy,mf,total,2013,3228.737060546875
egy,mf,youth,2013,1586.7989501953125
egy,mf,adult,2013,1641.93798828125
egy,m,total,2013,1799.1510009765625
egy,m,youth,2013,1032.199951171875
egy,m,adult,2013,766.9509887695312
egy,f,total,2013,1429.5849609375
egy,f,youth,2013,554.5980224609375
egy,f,adult,2013,874.9869995117188
slv,mf,total,1996,12.41100025177002
slv,m,total,1996,7.684999942779541
slv,f,total,1996,4.72599983215332
est,mf,total,1990,1.7389999628067017
est,mf,youth,1990,0.47200000286102295
est,mf,adult,1990,1.2669999599456787
est,m,total,1990,0.9480000138282776
est,m,youth,1990,0.35100001096725464
est,m,adult,1990,0.597000002861023
est,f,total,1990,0.7910000085830688
est,f,youth,1990,0.12099999934434891
est,f,adult,1990,0.6700000166893005
est,mf,total,1991,2.867000102996826
est,mf,youth,1991,0.5479999780654907
est,mf,adult,1991,2.319000005722046
est,m,total,1991,1.4290000200271606
est,m,youth,1991,0.4180000126361847
est,m,adult,1991,1.0110000371932983
est,f,total,1991,1.437999963760376
est,f,youth,1991,0.12999999523162842
est,f,adult,1991,1.3079999685287476
est,mf,total,1992,6.609000205993652
est,mf,youth,1992,1.6069999933242798
est,mf,adult,1992,5.001999855041504
est,m,total,1992,3.2339999675750732
est,m,youth,1992,0.7889999747276306
est,m,adult,1992,2.444999933242798
est,f,total,1992,3.375
est,f,youth,1992,0.8180000185966492
est,f,adult,1992,2.556999921798706
est,mf,total,1993,15.644000053405762
est,mf,youth,1993,3.625
est,mf,adult,1993,12.019000053405762
est,m,total,1993,8.609000205993652
est,m,youth,1993,1.8179999589920044
est,m,adult,1993,6.790999889373779
est,f,total,1993,7.034999847412109
est,f,youth,1993,1.8070000410079956
est,f,adult,1993,5.228000164031982
est,mf,total,1994,23.60300064086914
est,mf,youth,1994,3.565999984741211
est,mf,adult,1994,20.03700065612793
est,m,total,1994,12.07800006866455
est,m,youth,1994,1.9869999885559082
est,m,adult,1994,10.090999603271484
est,f,total,1994,11.524999618530273
est,f,youth,1994,1.5789999961853027
est,f,adult,1994,9.946000099182129
est,mf,total,1995,24.47599983215332
est,mf,youth,1995,4.571000099182129
est,mf,adult,1995,19.905000686645508
est,m,total,1995,15.28600025177002
est,m,youth,1995,2.3310000896453857
est,m,adult,1995,12.954999923706055
est,f,total,1995,9.1899995803833
est,f,youth,1995,2.240000009536743
est,f,adult,1995,6.949999809265137
est,mf,total,1996,39.19300079345703
est,mf,youth,1996,6.432000160217285
est,mf,adult,1996,32.76100158691406
est,m,total,1996,23.41900062561035
est,m,youth,1996,4.035999774932861
est,m,adult,1996,19.382999420166016
est,f,total,1996,15.77400016784668
est,f,youth,1996,2.3959999084472656
est,f,adult,1996,13.378000259399414
est,mf,total,1997,32.21099853515625
est,mf,youth,1997,3.9119999408721924
est,mf,adult,1997,28.298999786376953
est,m,total,1997,16.62700080871582
est,m,youth,1997,2.5999999046325684
est,m,adult,1997,14.027000427246094
est,f,total,1997,15.583999633789062
est,f,youth,1997,1.312000036239624
est,f,adult,1997,14.272000312805176
est,mf,total,1998,32.840999603271484
est,mf,youth,1998,4.995999813079834
est,mf,adult,1998,27.844999313354492
est,m,total,1998,18.047000885009766
est,m,youth,1998,3.0269999504089355
est,m,adult,1998,15.020000457763672
est,f,total,1998,14.793999671936035
est,f,youth,1998,1.968999981880188
est,f,adult,1998,12.824999809265137
est,mf,total,1999,39.36399841308594
est,mf,youth,1999,6.2179999351501465
est,mf,adult,1999,33.145999908447266
est,m,total,1999,23.075000762939453
est,m,youth,1999,4.131999969482422
est,m,adult,1999,18.94300079345703
est,f,total,1999,16.288999557495117
est,f,youth,1999,2.0859999656677246
est,f,adult,1999,14.20300006866455
est,mf,total,2000,45.11600112915039
est,mf,youth,2000,5.251999855041504
est,mf,adult,2000,39.86399841308594
est,m,total,2000,26.347999572753906
est,m,youth,2000,3.6410000324249268
est,m,adult,2000,22.707000732421875
est,f,total,2000,18.76799964904785
est,f,youth,2000,1.6109999418258667
est,f,adult,2000,17.156999588012695
est,mf,total,2001,43.20800018310547
est,mf,youth,2001,4.927999973297119
est,mf,adult,2001,38.279998779296875
est,m,total,2001,24.966999053955078
est,m,youth,2001,2.4809999465942383
est,m,adult,2001,22.486000061035156
est,f,total,2001,18.240999221801758
est,f,youth,2001,2.447000026702881
est,f,adult,2001,15.793999671936035
est,mf,total,2002,40.83599853515625
est,mf,youth,2002,4.059000015258789
est,mf,adult,2002,36.777000427246094
est,m,total,2002,25.09000015258789
est,m,youth,2002,1.8869999647140503
est,m,adult,2002,23.202999114990234
est,f,total,2002,15.746000289916992
est,f,youth,2002,2.171999931335449
est,f,adult,2002,13.574000358581543
est,mf,total,2003,32.58700180053711
est,mf,youth,2003,5.260000228881836
est,mf,adult,2003,27.32699966430664
est,m,total,2003,18.45599937438965
est,m,youth,2003,2.3959999084472656
est,m,adult,2003,16.059999465942383
est,f,total,2003,14.130999565124512
est,f,youth,2003,2.864000082015991
est,f,adult,2003,11.267000198364258
est,mf,total,2004,34.698001861572266
est,mf,youth,2004,5.9770002365112305
est,mf,adult,2004,28.72100067138672
est,m,total,2004,20.045000076293945
est,m,youth,2004,3.994999885559082
est,m,adult,2004,16.049999237060547
est,f,total,2004,14.652999877929688
est,f,youth,2004,1.9819999933242798
est,f,adult,2004,12.670999526977539
est,mf,total,2005,29.1560001373291
est,mf,youth,2005,3.763000011444092
est,mf,adult,2005,25.39299964904785
est,m,total,2005,15.170999526977539
est,m,youth,2005,1.7990000247955322
est,m,adult,2005,13.371999740600586
est,f,total,2005,13.984999656677246
est,f,youth,2005,1.9639999866485596
est,f,adult,2005,12.020999908447266
est,mf,total,2006,19.92799949645996
est,mf,youth,2006,1.690000057220459
est,mf,adult,2006,18.238000869750977
est,m,total,2006,11.213000297546387
est,m,youth,2006,0.8889999985694885
est,m,adult,2006,10.324000358581543
est,f,total,2006,8.71500015258789
est,f,youth,2006,0.8009999990463257
est,f,adult,2006,7.914000034332275
est,mf,total,2007,15.746999740600586
est,mf,youth,2007,2.2839999198913574
est,mf,adult,2007,13.463000297546387
est,m,total,2007,10.149999618530273
est,m,youth,2007,1.784000039100647
est,m,adult,2007,8.366000175476074
est,f,total,2007,5.5970001220703125
est,f,youth,2007,0.5
est,f,adult,2007,5.0970001220703125
est,mf,total,2008,11.791000366210938
est,mf,youth,2008,2.2669999599456787
est,mf,adult,2008,9.52400016784668
est,m,total,2008,7.248000144958496
est,m,youth,2008,1.8320000171661377
est,m,adult,2008,5.415999889373779
est,f,total,2008,4.543000221252441
est,f,youth,2008,0.4350000023841858
est,f,adult,2008,4.107999801635742
est,mf,total,2009,25.437999725341797
est,mf,youth,2009,5.080999851226807
est,mf,adult,2009,20.35700035095215
est,m,total,2009,15.508999824523926
est,m,youth,2009,3.568000078201294
est,m,adult,2009,11.940999984741211
est,f,total,2009,9.928999900817871
est,f,youth,2009,1.5130000114440918
est,f,adult,2009,8.416000366210938
est,mf,total,2010,51.560001373291016
est,mf,youth,2010,8.196999549865723
est,mf,adult,2010,43.362998962402344
est,m,total,2010,31.979999542236328
est,m,youth,2010,5.4670000076293945
est,m,adult,2010,26.51300048828125
est,f,total,2010,19.579999923706055
est,f,youth,2010,2.7300000190734863
est,f,adult,2010,16.850000381469727
est,mf,total,2011,48.62300109863281
est,mf,youth,2011,6.039999961853027
est,mf,adult,2011,42.58300018310547
est,m,total,2011,27.493000030517578
est,m,youth,2011,3.3239998817443848
est,m,adult,2011,24.16900062561035
est,f,total,2011,21.1299991607666
est,f,youth,2011,2.7160000801086426
est,f,adult,2011,18.413999557495117
est,mf,total,2012,37.43199920654297
est,mf,youth,2012,4.110000133514404
est,mf,adult,2012,33.321998596191406
est,m,total,2012,21.025999069213867
est,m,youth,2012,2.6010000705718994
est,m,adult,2012,18.424999237060547
est,f,total,2012,16.4060001373291
est,f,youth,2012,1.5089999437332153
est,f,adult,2012,14.897000312805176
est,mf,total,2013,26.117000579833984
est,mf,youth,2013,3.9719998836517334
est,mf,adult,2013,22.145000457763672
est,m,total,2013,14.649999618530273
est,m,youth,2013,2.0460000038146973
est,m,adult,2013,12.604000091552734
est,f,total,2013,11.467000007629395
est,f,youth,2013,1.9259999990463257
est,f,adult,2013,9.541000366210938
est,mf,total,2014,22.468000411987305
est,mf,youth,2014,2.507999897003174
est,mf,adult,2014,19.959999084472656
est,m,total,2014,13.692000389099121
est,m,youth,2014,1.8799999952316284
est,m,adult,2014,11.812000274658203
est,f,total,2014,8.776000022888184
est,f,youth,2014,0.628000020980835
est,f,adult,2014,8.14799976348877
eth,mf,total,2009,640.3519897460938
eth,mf,youth,2009,235.88800048828125
eth,mf,adult,2009,404.4639892578125
eth,m,total,2009,181.91600036621094
eth,m,youth,2009,73.052001953125
eth,m,adult,2009,108.86399841308594
eth,f,total,2009,458.43798828125
eth,f,youth,2009,162.83599853515625
eth,f,adult,2009,295.60198974609375
eth,mf,total,2010,423.40301513671875
eth,mf,youth,2010,162.19700622558594
eth,mf,adult,2010,261.20599365234375
eth,m,total,2010,122.7770004272461
eth,m,youth,2010,54.67599868774414
eth,m,adult,2010,68.10099792480469
eth,f,total,2010,300.6239929199219
eth,f,youth,2010,107.52100372314453
eth,f,adult,2010,193.10299682617188
eth,mf,total,2011,429.6340026855469
eth,mf,youth,2011,150.76699829101562
eth,mf,adult,2011,278.86700439453125
eth,m,total,2011,122.95999908447266
eth,m,youth,2011,53.5890007019043
eth,m,adult,2011,69.37100219726562
eth,f,total,2011,306.6730041503906
eth,f,youth,2011,97.1780014038086
eth,f,adult,2011,209.4949951171875
eth,mf,total,2012,425.0320129394531
eth,mf,youth,2012,143.843994140625
eth,mf,adult,2012,281.18798828125
eth,m,total,2012,120.677001953125
eth,m,youth,2012,50.111000061035156
eth,m,adult,2012,70.56600189208984
eth,f,total,2012,304.3529968261719
eth,f,youth,2012,93.73300170898438
eth,f,adult,2012,210.6199951171875
fji,mf,total,2005,8.72599983215332
fji,m,total,2005,4.881999969482422
fji,f,total,2005,3.8440001010894775
fin,mf,total,1980,27.0
fin,mf,youth,1980,2.0
fin,mf,adult,1980,25.0
fin,m,total,1980,12.0
fin,m,youth,1980,2.0
fin,m,adult,1980,10.0
fin,f,total,1980,15.0
fin,f,youth,1980,0.0
fin,f,adult,1980,15.0
fin,mf,total,1982,28.5
fin,mf,youth,1982,4.199999809265137
fin,mf,adult,1982,24.299999237060547
fin,m,total,1982,13.0
fin,m,youth,1982,1.5
fin,m,adult,1982,11.5
fin,f,total,1982,15.5
fin,f,youth,1982,2.700000047683716
fin,f,adult,1982,12.800000190734863
fin,mf,total,1983,22.399999618530273
fin,mf,youth,1983,3.700000047683716
fin,mf,adult,1983,18.700000762939453
fin,m,total,1983,11.699999809265137
fin,m,youth,1983,2.9000000953674316
fin,m,adult,1983,8.800000190734863
fin,f,total,1983,10.699999809265137
fin,f,youth,1983,0.800000011920929
fin,f,adult,1983,9.899999618530273
